#SFM_R1-4,,,,,,,,,,,,,
CFMT_2E2C,,,,,,,,,,,,,
Serial Number:,SFM1JB2C,,,,,,,,,,,,
APP Serial #:,0200135A,,,,,,,,,,,,
APP Ver:,R1-9-4,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,
Instrument Name:,,,,,,,,,,,,,
Comment:,,,,,,,,,,,,,
Base-line asymmetry multiplier (outer):,1,(inner):,1,,,,,,,,,,
Base-line asymmetry offset (outer):,-1,(inner):,-1,,,,,,,,,,
Thermal diffusivity:,0.0025,(cm^2 s^-1),,,,,,,,,,,
Wounding coefficient:,1.7283,,,,,,,,,,,,
Vs factor:,1,,,,,,,,,,,,
Corrected sap flow sapwood area 1:,10,cm^2,,,,,,,,,,,
Corrected sap flow sapwood area 2:,10,cm^2,,,,,,,,,,,
Pulse Energy:,15,Joules,,,,,,,,,,,
#DATA_START_44780 ,,,,,,,,,,,,,
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
13/03/2020,6:30:00,0.635,-0.664,2.826,0.579,0.028,0.005,4.19,19.29,present ,13.7,46.8,
,,,,,,,,,,,,,
#SFM_R1-4,,,,,,,,,,,,,
CFMT_2E2C,,,,,,,,,,,,,
Serial Number:,SFM1JB2C,,,,,,,,,,,,
APP Serial #:,0200135A,,,,,,,,,,,,
APP Ver:,R1-9-4,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,
Instrument Name:,SFMTULIP ,,,,,,,,,,,,
Comment:,,,,,,,,,,,,,
Base-line asymmetry multiplier (outer):,1,(inner):,1,,,,,,,,,,
Base-line asymmetry offset (outer):,-1,(inner):,-1,,,,,,,,,,
Thermal diffusivity:,0.0025,(cm^2 s^-1),,,,,,,,,,,
Wounding coefficient:,1.7283,,,,,,,,,,,,
Vs factor:,1,,,,,,,,,,,,
Corrected sap flow sapwood area 1:,10,cm^2,,,,,,,,,,,
Corrected sap flow sapwood area 2:,10,cm^2,,,,,,,,,,,
Pulse Energy:,15,Joules,,,,,,,,,,,
#DATA_START_44780 ,,,,,,,,,,,,,
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
13/03/2020,6:40:01,0.626,-0.666,2.81,0.576,0.028,0.005,4.19,19.79,present ,13.7,47.4,
13/03/2020,6:50:00,0.818,0.292,3.143,2.233,0.031,0.022,4.19,19.5,present ,13.7,46.8,
13/03/2020,7:00:00,0.794,-1.026,3.1,-0.045,0.031,0,4.19,19.5,present ,13.66,46.8,
13/03/2020,7:10:00,0.806,0.307,3.121,2.259,0.031,0.022,4.19,19.4,present ,13.67,47.4,
13/03/2020,7:20:00,0.758,-0.88,3.039,0.206,0.03,0.002,4.19,19.4,present ,13.7,47.4,
13/03/2020,7:30:00,0.789,0.676,3.092,2.897,0.03,0.028,4.19,19,present ,12.76,49.8,
13/03/2020,7:40:00,0.829,0.79,3.161,3.093,0.031,0.03,4.19,18.2,present ,13.63,46.8,
13/03/2020,7:50:00,0.964,0.643,3.395,2.839,0.033,0.028,4.19,17.79,present ,12.76,49.8,
13/03/2020,8:00:00,0.783,0.856,3.082,3.207,0.03,0.032,4.19,17.4,present ,12.59,50.7,
13/03/2020,8:10:01,0.859,0.592,3.213,2.751,0.032,0.027,4.19,17.1,present ,12.63,50.7,
13/03/2020,8:20:01,0.831,0.655,3.165,2.861,0.031,0.028,4.19,16.6,present ,12.59,50.7,
13/03/2020,8:30:01,0.946,0.77,3.364,3.059,0.033,0.03,4.19,16.5,present ,12.56,51,
13/03/2020,8:40:00,0.881,0.876,3.252,3.242,0.032,0.032,4.19,16.4,present ,12.56,50.7,
13/03/2020,8:50:00,0.732,0.773,2.995,3.064,0.029,0.03,4.19,16.2,present ,12.53,51.3,
13/03/2020,9:00:00,0.902,0.74,3.288,3.008,0.032,0.03,4.19,16.1,present ,12.52,51,
13/03/2020,9:10:00,0.854,0.637,3.205,2.83,0.032,0.028,4.19,16,present ,12.49,50.7,
13/03/2020,9:20:01,0.753,0.634,3.03,2.824,0.03,0.028,4.19,15.9,present ,12.48,50.4,
13/03/2020,9:30:00,0.855,0.67,3.206,2.887,0.032,0.028,4.19,15.8,present ,12.49,50.7,
13/03/2020,9:40:01,0.827,0.762,3.157,3.045,0.031,0.03,4.19,15.8,present ,12.46,51.3,
13/03/2020,9:50:00,0.645,0.636,2.844,2.827,0.028,0.028,4.19,15.6,present ,12.45,50.7,
13/03/2020,10:00:00,0.823,0.599,3.152,2.764,0.031,0.027,4.19,15.5,present ,12.45,50.7,
13/03/2020,10:10:00,0.65,0.582,2.852,2.735,0.028,0.027,4.19,15.3,present ,12.45,50.7,
13/03/2020,10:20:00,0.752,0.427,3.028,2.467,0.03,0.024,4.19,15.5,present ,12.45,50.4,
13/03/2020,10:30:00,0.687,0.424,2.915,2.462,0.029,0.024,4.19,15.4,present ,12.45,50.7,
13/03/2020,10:40:01,0.977,0.748,3.417,3.022,0.034,0.03,4.19,15.5,present ,12.45,50.7,
13/03/2020,10:50:01,0.732,0.491,2.994,2.577,0.029,0.025,4.19,15.4,present ,12.45,51,
13/03/2020,11:00:01,0.913,0.586,3.307,2.741,0.033,0.027,4.19,15.5,present ,12.45,50.7,
13/03/2020,11:10:01,0.862,0.401,3.218,2.421,0.032,0.024,4.19,15.4,present ,12.42,51.3,
13/03/2020,11:20:01,0.761,0.587,3.044,2.743,0.03,0.027,4.19,15.4,present ,12.42,50.7,
13/03/2020,11:30:01,1.046,0.536,3.536,2.656,0.035,0.026,4.19,15.4,present ,12.42,51.6,
13/03/2020,11:40:01,0.963,0.629,3.393,2.815,0.033,0.028,4.19,15.4,present ,12.42,50.7,
13/03/2020,11:50:01,0.909,0.45,3.3,2.506,0.033,0.025,4.19,15.3,present ,12.42,50.7,
13/03/2020,12:00:01,0.708,0.89,2.952,3.267,0.029,0.032,4.19,15.3,present ,12.42,51,
13/03/2020,12:10:01,0.825,0.893,3.155,3.272,0.031,0.032,4.19,15,present ,12.42,51,
13/03/2020,12:20:01,1.052,0.696,3.547,2.932,0.035,0.029,4.19,15,present ,12.42,50.7,
13/03/2020,12:30:01,0.82,0.739,3.146,3.005,0.031,0.03,4.19,14.9,present ,12.42,50.7,
13/03/2020,12:40:01,0.809,0.739,3.126,3.007,0.031,0.03,4.19,14.9,present ,12.42,51,
13/03/2020,12:50:00,1.035,0.912,3.518,3.304,0.035,0.033,4.19,14.7,present ,12.42,51.6,
13/03/2020,13:00:01,0.704,0.816,2.945,3.139,0.029,0.031,4.19,14.7,present ,12.38,51,
13/03/2020,13:10:01,0.911,0.961,3.303,3.389,0.033,0.033,4.19,14.6,present ,12.38,50.7,
13/03/2020,13:20:01,0.848,1.017,3.194,3.487,0.031,0.034,4.19,14.3,present ,12.38,51,
13/03/2020,13:30:01,0.898,0.996,3.28,3.45,0.032,0.034,4.19,14.1,present ,12.38,50.7,
13/03/2020,13:40:00,0.855,1.02,3.206,3.492,0.032,0.034,4.19,13.7,present ,12.39,51.6,
13/03/2020,13:50:01,0.76,1.218,3.043,3.833,0.03,0.038,4.19,13.4,present ,12.39,51.3,
13/03/2020,14:00:01,0.982,1.377,3.426,4.109,0.034,0.041,4.19,12.9,present ,12.38,50.4,
13/03/2020,14:10:00,0.836,1.746,3.173,4.746,0.031,0.047,4.19,12.3,present ,12.38,51,
13/03/2020,14:20:01,0.682,1.668,2.907,4.612,0.029,0.046,4.19,11.9,present ,12.38,50.7,
13/03/2020,14:30:00,0.622,1.707,2.805,4.679,0.028,0.046,4.19,11.4,present ,12.38,50.4,
13/03/2020,14:40:01,0.805,1.774,3.12,4.794,0.031,0.047,4.19,11.1,present ,12.34,50.4,
13/03/2020,14:50:01,1.012,1.776,3.477,4.798,0.034,0.047,4.19,10.7,present ,12.35,51,
13/03/2020,15:00:00,0.579,1.378,2.729,4.11,0.027,0.041,4.19,10.5,present ,12.34,50.4,
13/03/2020,15:10:01,0.588,1.341,2.746,4.047,0.027,0.04,4.19,10.2,present ,12.35,50.7,
13/03/2020,15:20:00,0.754,1.269,3.032,3.922,0.03,0.039,4.19,10.2,present ,12.35,51.3,
13/03/2020,15:30:00,0.818,1.394,3.142,4.138,0.031,0.041,4.19,10,present ,12.35,51,
13/03/2020,15:40:01,0.814,1.616,3.136,4.522,0.031,0.045,4.19,9.89,present ,12.35,50.7,
13/03/2020,15:50:00,0.842,1.435,3.185,4.208,0.031,0.042,4.18,9.7,present ,12.34,50.4,
13/03/2020,16:00:01,0.765,1.196,3.05,3.797,0.03,0.037,4.19,9.6,present ,12.31,51.3,
13/03/2020,16:10:00,0.849,1.16,3.196,3.734,0.031,0.037,4.19,9.5,present ,12.31,51,
13/03/2020,16:20:00,0.987,1.105,3.434,3.638,0.034,0.036,4.19,9.3,present ,12.35,50.7,
13/03/2020,16:30:01,0.785,1.071,3.086,3.579,0.03,0.035,4.19,9.2,present ,12.31,51,
13/03/2020,16:40:00,1.038,0.964,3.522,3.394,0.035,0.033,4.18,9.2,present ,12.31,50.7,
13/03/2020,16:50:00,0.764,1.389,3.049,4.13,0.03,0.041,4.18,8.8,present ,12.31,50.7,
13/03/2020,17:00:00,0.504,1.216,2.599,3.83,0.025,0.038,4.18,8.7,present ,12.31,51.3,
13/03/2020,17:10:00,0.976,1.206,3.416,3.813,0.034,0.038,4.19,8.39,present ,12.28,51.3,
13/03/2020,17:20:01,0.81,1.291,3.128,3.96,0.031,0.039,4.19,8.3,present ,12.28,51.3,
13/03/2020,17:30:00,0.836,1.223,3.173,3.842,0.031,0.038,4.19,8,present ,12.27,50.7,
13/03/2020,17:40:00,0.903,1.293,3.289,3.963,0.032,0.039,4.18,8,present ,12.28,51,
13/03/2020,17:50:01,0.59,1.399,2.748,4.146,0.027,0.041,4.18,7.9,present ,12.27,50.7,
13/03/2020,18:00:00,0.944,1.35,3.36,4.061,0.033,0.04,4.18,7.5,present ,12.27,50.7,
13/03/2020,18:10:00,0.621,1.252,2.802,3.892,0.028,0.038,4.19,7.5,present ,12.28,51.3,
13/03/2020,18:20:00,1.194,1.476,3.792,4.279,0.037,0.042,4.18,7.1,present ,12.28,51.3,
13/03/2020,18:30:00,0.835,1.495,3.172,4.313,0.031,0.043,4.19,6.9,present ,12.28,51.3,
13/03/2020,18:40:00,0.941,1.465,3.355,4.261,0.033,0.042,4.19,6.7,present ,12.24,51,
13/03/2020,18:50:00,0.87,1.529,3.233,4.372,0.032,0.043,4.18,6.5,present ,12.24,51.3,
13/03/2020,19:00:00,0.708,1.516,2.953,4.349,0.029,0.043,4.18,6.3,present ,12.24,50.7,
13/03/2020,19:10:01,0.572,1.598,2.717,4.491,0.027,0.044,4.18,6.1,present ,12.24,50.7,
13/03/2020,19:20:01,0.976,1.509,3.415,4.337,0.034,0.043,4.18,5.7,present ,12.24,51.3,
13/03/2020,19:30:01,0.931,1.337,3.338,4.04,0.033,0.04,4.18,5.6,present ,12.21,51,
13/03/2020,19:40:01,0.604,1.292,2.772,3.962,0.027,0.039,4.18,5.6,present ,12.21,51.3,
13/03/2020,19:50:01,0.725,1.564,2.982,4.432,0.029,0.044,4.18,5.4,present ,12.21,51,
13/03/2020,20:00:01,0.624,1.387,2.807,4.126,0.028,0.041,4.18,5.1,present ,12.21,51.3,
13/03/2020,20:10:01,0.66,1.328,2.869,4.023,0.028,0.04,4.18,5,present ,12.21,51.6,
13/03/2020,20:20:01,1.1,1.101,3.63,3.631,0.036,0.036,4.18,4.9,present ,12.17,51.3,
13/03/2020,20:30:01,0.984,1.532,3.429,4.376,0.034,0.043,4.18,4.69,present ,12.17,51,
13/03/2020,20:40:01,0.783,1.218,3.082,3.835,0.03,0.038,4.18,4.4,present ,12.17,51.6,
13/03/2020,20:50:01,0.595,1.155,2.757,3.724,0.027,0.037,4.18,4.5,present ,12.17,51,
13/03/2020,21:00:00,0.821,1.059,3.147,3.56,0.031,0.035,4.18,4.4,present ,12.17,51.6,
13/03/2020,21:10:01,0.883,1.232,3.255,3.857,0.032,0.038,4.18,4.3,present ,12.17,51.3,
13/03/2020,21:20:01,0.785,1.115,3.086,3.655,0.03,0.036,4.18,3.9,present ,12.17,51,
13/03/2020,21:30:00,1.027,1.075,3.503,3.587,0.035,0.035,4.18,3.9,present ,12.17,51.3,
13/03/2020,21:40:01,0.745,1.158,3.016,3.73,0.03,0.037,4.18,4,present ,12.17,51.6,
13/03/2020,21:50:00,0.92,1.098,3.318,3.627,0.033,0.036,4.18,3.9,present ,12.17,51.3,
13/03/2020,22:00:01,0.745,1.026,3.017,3.502,0.03,0.035,4.18,3.8,present ,12.14,51.6,
13/03/2020,22:10:01,0.485,1.072,2.566,3.581,0.025,0.035,4.18,3.8,present ,12.14,51.3,
13/03/2020,22:20:00,0.903,0.907,3.289,3.296,0.032,0.032,4.18,3.6,present ,12.13,51,
13/03/2020,22:30:01,0.754,0.955,3.032,3.378,0.03,0.033,4.18,3.6,present ,12.14,51.3,
13/03/2020,22:40:01,0.932,0.995,3.34,3.448,0.033,0.034,4.18,3.5,present ,12.14,51.3,
13/03/2020,22:50:00,0.722,0.892,2.977,3.27,0.029,0.032,4.18,3.5,present ,12.14,51.6,
13/03/2020,23:00:01,1.042,0.866,3.53,3.225,0.035,0.032,4.18,3.4,present ,12.14,51.6,
13/03/2020,23:10:00,1.096,0.618,3.622,2.797,0.036,0.027,4.18,3.5,present ,12.13,51,
13/03/2020,23:20:01,0.842,0.235,3.185,2.134,0.031,0.021,4.18,3.7,present ,12.17,51,
13/03/2020,23:30:01,0.768,-0.008,3.057,1.713,0.03,0.017,4.18,4.19,present ,12.21,51.6,
13/03/2020,23:40:00,0.8,-0.49,3.111,0.88,0.031,0.008,4.18,6.3,present ,12.31,50.7,
13/03/2020,23:50:01,1.155,-0.5,3.725,0.862,0.037,0.008,4.18,8,present ,12.42,50.7,
14/03/2020,0:00:01,0.375,-0.515,2.376,0.838,0.023,0.008,4.18,8.6,present ,12.55,49.8,
14/03/2020,0:10:00,0.895,-0.548,3.275,0.78,0.032,0.007,4.18,9.6,present ,12.73,49.5,
14/03/2020,0:20:01,1.172,-0.53,3.755,0.811,0.037,0.008,4.18,10.6,present ,12.9,48.6,
14/03/2020,0:30:00,0.964,-0.659,3.396,0.588,0.033,0.005,4.18,10.3,present ,13.07,48,
14/03/2020,0:40:00,0.45,-0.663,2.507,0.582,0.025,0.005,4.18,10.4,present ,13.17,47.7,
14/03/2020,0:50:01,0.801,-0.276,3.113,1.25,0.031,0.012,4.19,9.8,present ,13.45,47.1,
14/03/2020,1:00:00,0.815,-0.298,3.138,1.212,0.031,0.012,4.19,9.89,present ,14.11,45,
14/03/2020,1:10:01,0.816,-0.464,3.14,0.925,0.031,0.009,4.19,10.3,present ,14.11,45,
14/03/2020,1:20:00,0.707,-0.027,2.95,1.68,0.029,0.016,4.19,9.5,present ,14.14,44.4,
14/03/2020,1:30:00,0.715,-0.971,2.964,0.048,0.029,0,4.19,9.5,present ,14.11,44.7,
14/03/2020,1:40:01,0.884,-0.281,3.257,1.241,0.032,0.012,4.18,9.3,present ,14.11,44.7,
14/03/2020,1:50:00,0.547,-0.917,2.674,0.143,0.026,0.001,4.19,9.3,present ,14.11,44.7,
14/03/2020,2:00:00,1.381,-0.439,4.116,0.968,0.041,0.009,4.19,9.39,present ,14.11,45,
14/03/2020,2:10:00,0.413,-0.614,2.443,0.666,0.024,0.006,4.18,9.1,present ,14.11,44.7,
14/03/2020,2:20:00,0.948,-0.554,3.368,0.77,0.033,0.007,4.18,8.8,present ,14.14,44.7,
14/03/2020,2:30:01,0.696,-0.34,2.931,1.14,0.029,0.011,4.19,9.2,present ,14.11,44.7,
14/03/2020,2:40:00,0.937,-0.481,3.349,0.895,0.033,0.008,4.18,9.7,present ,14.11,45,
14/03/2020,2:50:00,1.078,-0.508,3.593,0.849,0.035,0.008,4.18,10.2,present ,14.11,45,
14/03/2020,3:00:00,0.787,-0.267,3.088,1.265,0.03,0.012,4.19,10.2,present ,14.14,44.7,
14/03/2020,3:10:00,0.667,-0.259,2.881,1.28,0.028,0.012,4.18,10.1,present ,13.66,46.5,
14/03/2020,3:20:00,0.723,-0.613,2.978,0.667,0.029,0.006,4.19,10.4,present ,13.66,46.2,
14/03/2020,3:30:01,0.978,-0.81,3.419,0.327,0.034,0.003,4.19,10.8,present ,13.66,46.8,
14/03/2020,3:40:01,0.838,-0.212,3.176,1.36,0.031,0.013,4.19,11.1,present ,13.66,46.2,
14/03/2020,3:50:01,1.014,-0.621,3.482,0.654,0.034,0.006,4.19,11.4,present ,13.66,46.2,
14/03/2020,4:00:01,0.988,0.132,3.436,1.956,0.034,0.019,4.19,11.8,present ,13.66,46.2,
14/03/2020,4:10:01,0.416,-0.494,2.447,0.873,0.024,0.008,4.19,12.2,present ,13.66,46.2,
14/03/2020,4:20:01,0.615,-0.991,2.792,0.015,0.027,0,4.19,12.2,present ,13.66,46.5,
14/03/2020,4:30:01,0.711,-0.602,2.958,0.686,0.029,0.006,4.19,12.4,present ,13.66,46.2,
14/03/2020,4:40:01,1.528,-0.535,4.369,0.802,0.043,0.008,4.19,12.5,present ,13.66,46.2,
14/03/2020,4:50:01,0.657,-0.236,2.864,1.318,0.028,0.013,4.19,12.4,present ,13.66,46.8,
14/03/2020,5:00:01,1.17,-0.845,3.751,0.267,0.037,0.002,4.19,12.2,present ,13.66,46.2,
14/03/2020,5:10:00,0.72,0.284,2.974,2.219,0.029,0.022,4.19,12.8,present ,13.66,46.5,
14/03/2020,5:20:01,0.495,0.06,2.584,1.832,0.025,0.018,4.19,13,present ,13.66,46.5,
14/03/2020,5:30:01,1.141,0.385,3.701,2.394,0.037,0.023,4.19,13,present ,13.66,46.2,
14/03/2020,5:40:00,0.297,-0.641,2.242,0.62,0.022,0.006,4.19,12.9,present ,13.66,46.2,
14/03/2020,5:50:01,0.679,-0.544,2.903,0.787,0.029,0.007,4.19,13.1,present ,13.66,46.2,
14/03/2020,6:00:01,0.681,-0.106,2.906,1.543,0.029,0.015,4.19,13.2,present ,13.66,46.2,
14/03/2020,6:10:00,0.749,-0.045,3.023,1.649,0.03,0.016,4.19,13.2,present ,13.66,46.2,
14/03/2020,6:20:01,0.621,0.223,2.802,2.114,0.028,0.021,4.19,12.9,present ,13.66,46.2,
14/03/2020,6:30:01,0.634,-0.42,2.824,1.001,0.028,0.01,4.19,13.5,present ,13.66,46.2,
14/03/2020,6:40:00,0.61,0.141,2.783,1.972,0.027,0.019,4.19,13.4,present ,13.66,46.5,
14/03/2020,6:50:01,0.558,-0.117,2.694,1.525,0.026,0.015,4.19,13.2,present ,13.66,46.5,
14/03/2020,7:00:00,0.864,0.374,3.221,2.374,0.032,0.023,4.19,13.3,present ,13.66,46.5,
14/03/2020,7:10:01,0.988,0.179,3.437,2.038,0.034,0.02,4.19,13.4,present ,13.66,46.2,
14/03/2020,7:20:01,0.754,0.491,3.031,2.578,0.03,0.025,4.19,13.3,present ,13.66,46.8,
14/03/2020,7:30:00,0.735,-0.009,2.999,1.711,0.029,0.017,4.19,13.3,present ,13.66,46.8,
14/03/2020,7:40:01,0.981,0.572,3.424,2.717,0.034,0.027,4.19,13.6,present ,13.66,46.8,
14/03/2020,7:50:00,0.643,0.192,2.841,2.06,0.028,0.02,4.19,13.8,present ,13.66,46.2,
14/03/2020,8:00:01,0.754,0.269,3.031,2.193,0.03,0.021,4.19,13.8,present ,13.66,46.2,
14/03/2020,8:10:01,0.929,1.068,3.334,3.574,0.033,0.035,4.19,13.6,present ,13.38,47.4,
14/03/2020,8:20:00,1.025,0.359,3.5,2.348,0.035,0.023,4.19,13.3,present ,13.66,46.2,
14/03/2020,8:30:01,0.699,0.378,2.937,2.382,0.029,0.023,4.19,13.1,present ,13.21,47.7,
14/03/2020,8:40:01,0.77,0.272,3.059,2.199,0.03,0.021,4.19,13.3,present ,13.66,46.5,
14/03/2020,8:50:00,0.759,0.596,3.041,2.758,0.03,0.027,4.19,13,present ,13.45,46.8,
14/03/2020,9:00:01,0.837,0.834,3.174,3.171,0.031,0.031,4.19,12.6,present ,12.8,49.5,
14/03/2020,9:10:00,0.891,1.014,3.268,3.482,0.032,0.034,4.19,12.5,present ,12.76,49.2,
14/03/2020,9:20:00,0.665,1.044,2.879,3.534,0.028,0.035,4.19,12.2,present ,12.65,49.5,
14/03/2020,9:30:01,0.989,1.352,3.439,4.066,0.034,0.04,4.19,11.8,present ,12.59,50.4,
14/03/2020,9:40:00,0.762,1,3.045,3.457,0.03,0.034,4.19,11.7,present ,12.56,50.4,
14/03/2020,9:50:00,0.701,1.221,2.941,3.84,0.029,0.038,4.19,11.4,present ,12.55,49.8,
14/03/2020,10:00:01,0.723,1.167,2.979,3.745,0.029,0.037,4.19,11.2,present ,12.52,50.1,
14/03/2020,10:10:00,0.737,2.28,3.002,5.67,0.03,0.056,4.19,10.7,present ,12.52,50.4,
14/03/2020,10:20:01,0.987,2.199,3.434,5.53,0.034,0.055,4.19,10.3,present ,12.48,50.1,
14/03/2020,10:30:00,1.007,2.403,3.469,5.883,0.034,0.058,4.19,10.1,present ,12.48,50.1,
14/03/2020,10:40:00,0.708,2.318,2.952,5.735,0.029,0.057,4.19,9.7,present ,12.48,50.1,
14/03/2020,10:50:00,0.648,2.031,2.848,5.239,0.028,0.052,4.19,9.5,present ,12.45,50.1,
14/03/2020,11:00:00,0.484,1.786,2.565,4.815,0.025,0.048,4.19,9.1,present ,12.45,50.1,
14/03/2020,11:10:00,0.5,1.89,2.593,4.995,0.025,0.049,4.19,8.7,present ,12.45,50.7,
14/03/2020,11:20:00,0.673,1.825,2.892,4.882,0.028,0.048,4.19,8.5,present ,12.45,50.1,
14/03/2020,11:30:00,0.735,1.712,2.999,4.687,0.029,0.046,4.19,8.39,present ,12.45,50.1,
14/03/2020,11:40:00,0.803,1.728,3.116,4.716,0.031,0.047,4.19,8,present ,12.41,50.1,
14/03/2020,11:50:00,0.812,1.497,3.132,4.316,0.031,0.043,4.19,7.9,present ,12.42,50.7,
14/03/2020,12:00:00,0.81,1.643,3.129,4.568,0.031,0.045,4.19,7.7,present ,12.41,50.1,
14/03/2020,12:10:01,0.644,1.417,2.843,4.178,0.028,0.041,4.19,7.8,present ,12.41,50.1,
14/03/2020,12:20:01,0.727,1.432,2.986,4.204,0.029,0.042,4.19,8.1,present ,12.42,50.7,
14/03/2020,12:30:01,0.553,1.337,2.684,4.039,0.026,0.04,4.18,8.3,present ,12.41,50.1,
14/03/2020,12:40:01,0.758,1.357,3.038,4.074,0.03,0.04,4.19,8.3,present ,12.41,50.4,
14/03/2020,12:50:01,0.72,1.165,2.973,3.743,0.029,0.037,4.19,8.39,present ,12.41,50.4,
14/03/2020,13:00:01,0.567,1.163,2.708,3.739,0.027,0.037,4.18,8.5,present ,12.38,50.4,
14/03/2020,13:10:01,0.873,1.194,3.238,3.792,0.032,0.037,4.18,8.39,present ,12.38,50.4,
14/03/2020,13:20:00,0.547,0.891,2.674,3.269,0.026,0.032,4.19,8.5,present ,12.38,50.4,
14/03/2020,13:30:01,0.526,0.99,2.638,3.44,0.026,0.034,4.19,8.3,present ,12.38,50.7,
14/03/2020,13:40:01,0.576,0.949,2.725,3.368,0.027,0.033,4.19,8.39,present ,12.38,50.4,
14/03/2020,13:50:00,0.687,0.983,2.917,3.428,0.029,0.034,4.19,8.39,present ,12.38,50.4,
14/03/2020,14:00:01,0.567,1.212,2.709,3.823,0.027,0.038,4.18,8.3,present ,12.38,50.7,
14/03/2020,14:10:01,0.567,1.146,2.709,3.709,0.027,0.037,4.18,8.2,present ,12.38,50.4,
14/03/2020,14:20:00,0.543,1.283,2.667,3.946,0.026,0.039,4.18,8.1,present ,12.34,50.4,
14/03/2020,14:30:01,0.583,1.249,2.736,3.888,0.027,0.038,4.19,8,present ,12.35,50.7,
14/03/2020,14:40:01,0.432,1.049,2.475,3.541,0.024,0.035,4.18,7.9,present ,12.38,50.4,
14/03/2020,14:50:01,0.746,1.117,3.018,3.659,0.03,0.036,4.19,8,present ,12.34,50.4,
14/03/2020,15:00:01,0.697,1.127,2.933,3.676,0.029,0.036,4.18,7.9,present ,12.38,50.4,
14/03/2020,15:10:00,0.801,0.991,3.113,3.441,0.031,0.034,4.19,7.8,present ,12.35,51,
14/03/2020,15:20:01,0.533,0.995,2.65,3.449,0.026,0.034,4.19,7.8,present ,12.35,50.7,
14/03/2020,15:30:01,0.515,0.997,2.619,3.451,0.026,0.034,4.18,7.7,present ,12.35,50.7,
14/03/2020,15:40:00,0.728,1.139,2.987,3.697,0.029,0.036,4.18,7.6,present ,12.34,50.4,
14/03/2020,15:50:01,0.438,1.085,2.486,3.603,0.024,0.036,4.18,7.6,present ,12.35,50.7,
14/03/2020,16:00:00,0.645,0.898,2.844,3.281,0.028,0.032,4.18,7.6,present ,12.34,50.4,
14/03/2020,16:10:01,0.73,0.949,2.991,3.368,0.029,0.033,4.18,7.5,present ,12.34,50.4,
14/03/2020,16:20:01,0.656,1.146,2.863,3.71,0.028,0.037,4.19,7.7,present ,12.34,50.4,
14/03/2020,16:30:00,0.567,0.96,2.708,3.389,0.027,0.033,4.19,7.6,present ,12.35,51,
14/03/2020,16:40:01,0.611,0.958,2.784,3.384,0.027,0.033,4.19,7.7,present ,12.34,50.4,
14/03/2020,16:50:00,0.661,1.049,2.872,3.541,0.028,0.035,4.18,7.7,present ,12.31,51,
14/03/2020,17:00:00,0.69,0.926,2.921,3.33,0.029,0.033,4.18,7.6,present ,12.35,51,
14/03/2020,17:10:01,0.729,0.977,2.988,3.418,0.029,0.034,4.19,7.5,present ,12.35,50.7,
14/03/2020,17:20:00,0.538,0.976,2.658,3.416,0.026,0.034,4.18,7.5,present ,12.31,50.4,
14/03/2020,17:30:01,0.658,1.272,2.866,3.927,0.028,0.039,4.19,7.4,present ,12.35,50.7,
14/03/2020,17:40:01,0.637,0.72,2.83,2.974,0.028,0.029,4.18,7.5,present ,12.31,50.4,
14/03/2020,17:50:00,0.688,1.095,2.917,3.621,0.029,0.036,4.18,7.4,present ,12.31,50.7,
14/03/2020,18:00:01,0.791,0.856,3.095,3.208,0.03,0.032,4.18,7.3,present ,12.31,50.7,
14/03/2020,18:10:00,0.681,0.964,2.906,3.395,0.029,0.033,4.18,7.3,present ,12.31,50.4,
14/03/2020,18:20:00,0.731,0.986,2.992,3.433,0.029,0.034,4.18,7.2,present ,12.31,50.7,
14/03/2020,18:30:00,0.907,0.783,3.296,3.082,0.032,0.03,4.18,7.1,present ,12.31,50.4,
14/03/2020,18:40:00,0.87,0.772,3.232,3.063,0.032,0.03,4.18,7.3,present ,12.31,50.7,
14/03/2020,18:50:00,0.628,0.687,2.813,2.916,0.028,0.029,4.19,7.2,present ,12.27,50.7,
14/03/2020,19:00:00,0.726,0.751,2.983,3.027,0.029,0.03,4.19,7.2,present ,12.31,50.7,
14/03/2020,19:10:00,0.818,0.924,3.143,3.326,0.031,0.033,4.18,7.2,present ,12.31,50.7,
14/03/2020,19:20:01,0.737,0.842,3.003,3.184,0.03,0.031,4.18,7,present ,12.27,50.7,
14/03/2020,19:30:00,0.847,1.048,3.192,3.54,0.031,0.035,4.18,7,present ,12.27,50.7,
14/03/2020,19:40:00,0.6,1.025,2.766,3.5,0.027,0.035,4.18,6.7,present ,12.27,50.7,
